year,month,CapEx ($),OpEx ($),Energy Production (GWh),Revenue ($),Cash Flow ($)
2014,8,0.0,-8657178.187107801,466.49160310850857,27429706.2627803,18772528.0756725
2014,9,0.0,-10070682.122767232,594.3286021562482,34946521.806787394,24875839.68402016
2014,10,0.0,-7322126.907855042,862.9079693619182,50738988.59848078,43416861.69062574
2014,11,0.0,-9386769.487919653,925.332854048214,54409571.818034984,45022802.33011533
2014,12,0.0,-7765727.055991185,1014.2983459377372,59640742.74113894,51875015.685147755
2015,1,0.0,-11405186.033490857,1040.551775081884,61184444.37481478,49779258.34132392
2015,2,0.0,-4372567.773567462,917.6184641207361,53955965.69029928,49583397.91673182
2015,3,0.0,-6850664.665998617,1023.7953593481574,60199167.129671656,53348502.46367304
2015,4,0.0,-6709236.912883621,977.8240729809412,57496055.491279334,50786818.57839571
2015,5,0.0,-7360782.344424695,785.9044158089877,46211179.649568476,38850397.30514378
2015,6,0.0,-6477150.986420825,634.5817171418173,37313404.967938855,30836253.98151803
2015,7,0.0,-6668244.741854222,537.3613922424996,31596849.863858975,24928605.122004755
2015,8,0.0,-5537320.387890285,467.3345689255454,27479272.652822066,21941952.264931783
2015,9,0.0,-11055874.065216968,594.8832473475013,34979134.94403308,23923260.878816113
2015,10,0.0,-2555079.5716375206,865.3548283036081,50882863.90425216,48327784.33261464
2015,11,0.0,-11041073.425392704,926.1883170665319,54459873.04351207,43418799.61811937
2015,12,0.0,-2975912.002363695,1018.0919972919619,59863809.440767355,56887897.43840366
2016,1,0.0,-6107235.081249925,1046.311746373388,61523130.6867552,55415895.60550528
2016,2,0.0,-11606951.575599913,914.7894914749625,53789622.09872779,42182670.52312788
2016,3,0.0,-8450923.647893175,1022.3326303526007,60113158.66473292,51662235.01683974
2016,4,0.0,-2642778.3870352493,979.4686567894065,57592757.0192171,54949978.63218185
2016,5,0.0,-1176890.5676993418,789.4198801036258,46417888.950093195,45240998.38239385
2016,6,0.0,-6550386.509140274,635.406502801907,37361902.36475213,30811515.855611853
2016,7,0.0,-11014383.47201246,535.4564010245633,31484836.380244322,20470452.908231862
2016,8,0.0,-4453358.018635915,466.16901096848216,27410737.84494675,22957379.826310836
2016,9,0.0,-10881948.00720892,591.9754320880955,34808155.40678002,23926207.3995711
2016,10,0.0,-11032453.764320476,858.4947184254189,50479489.44341463,39447035.67909415
2016,11,0.0,-6983098.234478031,927.639234352705,54545186.97993905,47562088.74546102
2016,12,0.0,-5911737.443870844,1012.9912683371929,59563886.57822694,53652149.1343561
2017,1,0.0,-13316997.609292926,1035.1947247681126,60869449.81636501,47552452.20707209
2017,2,0.0,-7083473.867034959,910.9503886628522,53563882.85337571,46480408.986340754
2017,3,0.0,-9994679.66485675,1014.781899470152,59669175.688844934,49674496.02398819
2017,4,0.0,-4730693.7223369805,976.2084833977616,57401058.82378838,52670365.101451404
2017,5,0.0,-11013917.460013634,782.5162593311976,46011956.04867442,34998038.588660784
2017,6,0.0,-6076518.2612228785,633.9803526674871,37278044.73684824,31201526.475625366
2017,7,0.0,-3047380.0013754596,538.0867292697735,31639499.68106268,28592119.67968722
2017,8,0.0,-11358007.52527521,465.8447697519121,27391672.46141243,16033664.93613722
2017,9,0.0,-5056937.576861927,594.8541336008429,34977423.05572956,29920485.478867635
2017,10,0.0,-8090132.098351465,862.3581805103179,50706661.01400669,42616528.915655226
2017,11,0.0,-5724648.970206418,927.2392236484118,54521666.35052661,48797017.38032019
2017,12,0.0,-5721229.08208152,1013.9401110863454,59619678.53187711,53898449.44979559
2018,1,0.0,-12330462.159198325,1038.1077365503693,61040734.90916171,48710272.74996339
2018,2,0.0,-4836712.130354611,915.0895556758487,53807265.873739906,48970553.74338529
2018,3,0.0,-9049702.018596526,1018.6692410184044,59897751.37188217,50848049.35328564
2018,4,0.0,-6334606.450221055,975.5394347470577,57361718.76312699,51027112.31290594
2018,5,0.0,-6141958.192159311,784.992526228057,46157560.54220975,40015602.35005044
2018,6,0.0,-11071490.53929074,631.6005624526009,37138113.072212934,26066622.532922193
2018,7,0.0,-7095644.812300359,536.3511882556699,31537449.869433388,24441805.05713303
2018,8,0.0,-7486357.065567026,464.08610036401456,27288262.701404054,19801905.635837026
2018,9,0.0,-7723049.324293614,591.1342511527475,34758693.96778155,27035644.643487938
2018,10,0.0,-9201912.400578652,859.0743333285106,50513570.79971642,41311658.399137765
2018,11,0.0,-2823866.822238214,925.0730075894435,54394292.84625927,51570426.02402106
2018,12,0.0,-3806907.868574803,1014.3387945353726,59643121.11867991,55836213.250105105
2019,1,0.0,-13369545.80042597,1034.2102525810271,60811562.85176439,47442017.05133842
2019,2,0.0,-6471747.994011536,912.1807726005308,53636229.42891121,47164481.43489967
2019,3,0.0,-5107052.593665576,1015.8258282809463,59730558.70291964,54623506.10925406
2019,4,0.0,-12556175.884127451,968.5909936128754,56953150.424437076,44396974.54030962
2019,5,0.0,-6378824.342969115,785.0521274595516,46161065.09462163,39782240.75165252
2019,6,0.0,-7426737.201133001,632.5887952474427,37196221.160549626,29769483.959416624
2019,7,0.0,-8948854.118731093,535.1568955743766,31467225.45977334,22518371.341042247
2019,8,0.0,-5136367.719647883,465.34966720114176,27362560.431427136,22226192.71177925
2019,9,0.0,-10626929.39869796,591.2572792596455,34765928.020467155,24138998.621769197
2019,10,0.0,-1079522.5731078403,863.5091879627022,50774340.25220689,49694817.67909905
2019,11,0.0,-8218228.19314867,923.7337333047942,54315543.518321894,46097315.32517322
2019,12,0.0,-9094327.704524016,1009.6458614447845,59367176.65295332,50272848.9484293
2020,1,0.0,-2600516.268202085,1041.9458279008206,61266414.68056825,58665898.41236617
2020,2,0.0,-8444026.391958777,911.0363826853524,53568939.30189872,45124912.909939945
2020,3,0.0,-9023299.205292033,1016.6696370940127,59780174.66112794,50756875.45583591
2020,4,0.0,-2847114.104270048,975.5987526042314,57365206.65312881,54518092.54885876
2020,5,0.0,-9937578.146697214,781.9985681683061,45981515.80829639,36043937.661599174
2020,6,0.0,-4613977.278283024,631.301534535418,37120530.23068258,32506552.95239956
2020,7,0.0,-1075262.5589395757,536.9552570387199,31572969.113876726,30497706.55493715
2020,8,0.0,-5719698.440942836,465.0941332516602,27347535.03519762,21627836.594254784
2020,9,0.0,-12876213.902516669,588.1771653668214,34584817.3235691,21708603.421052426
2020,10,0.0,-3457142.218329755,860.3819994563478,50590461.56803325,47133319.34970349
2020,11,0.0,-12931788.880561126,917.8581744196694,53970060.655876555,41038271.77531543
2020,12,0.0,-6804782.562302746,1008.6092305462663,59306222.75612046,52501440.19381771
