id,substation_id,name,type,latitude,longitude,string_actual,order_actual,string,order,distance,subassembly,upstream_cable,easting,northing,floris_x,floris_y,cable_length,bury_speed
I13,MomW OSS 2,I13,turbine,38.25223342,-74.75138939,2.0,4.0,2.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,521752.3897,4233830.662,9542.1679,0.622,1.940397379379176,0
E03,FD OSS,E03,turbine,38.42102127,-74.78952659,3.0,5.0,2.0,5.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,518372.8657,4252550.855,6162.6439,18720.815,1.940417425658893,0
R13,MarW OSS,R13,turbine,38.25184114,-74.60483319,2.0,5.0,2.0,5.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,534575.6702,4233831.738,22365.4484,1.698,,0
B06,FD OSS,B06,turbine,38.37048868,-74.84656555,4.0,0.0,3.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,513403.0839,4246933.948,1192.8621,13103.908,1.4719407794183952,0
M12,MarW OSS,M12,turbine,38.26894461,-74.68352517,3.0,0.0,3.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,527683.8962,4235703.022,15473.6744,1872.982,2.271879856770398,0
G05,MomW OSS 1,G05,turbine,38.387228,-74.76230727,3.0,0.0,3.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,520758.5898,4248806.929,8548.368,14976.889,1.940393148721084,0
K09,MomW OSS 2,K09,turbine,38.3196222,-74.70794439,3.0,0.0,3.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,525530.038,4241319.079,13319.8162,7489.039,2.2718789733918485,0
B07,FD OSS,B07,turbine,38.35361988,-74.84925487,4.0,1.0,3.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,513171.218,4245061.816,960.9962,11231.776,2.2718954772321167,0
L12,MarW OSS,L12,turbine,38.26898588,-74.69981207,3.0,1.0,3.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,526259.1682,4235702.852,14048.9464,1872.812,1.940416532898271,0
H05,MomW OSS 1,H05,turbine,38.38719532,-74.7459938,3.0,1.0,3.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,522183.3178,4248807.099,9973.096,14977.059,1.94039208074164,0
L09,MomW OSS 2,L09,turbine,38.31958201,-74.69164615,3.0,1.0,3.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,526954.766,4241319.249,14744.5442,7489.209,1.940417425658893,0
B08,FD OSS,B08,turbine,38.33675097,-74.85194293,4.0,2.0,3.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,512939.352,4243189.683,729.1302,9359.643,1.94037967579879,0
L13,MarW OSS,L13,turbine,38.25212026,-74.70253147,3.0,2.0,3.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,526027.3023,4233830.72,13817.0805,0.68,1.4719359042342404,0
I05,MomW OSS 1,I05,turbine,38.38716037,-74.72968036,3.0,2.0,3.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,523608.0458,4248807.269,11397.824,14977.229,1.471934520027136,0
L10,MomW OSS 2,L10,turbine,38.30271675,-74.69436941,3.0,2.0,3.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,526722.9001,4239447.117,14512.6783,5617.077,1.940405994181762,0
B09,FD OSS,B09,turbine,38.31988195,-74.85462972,4.0,3.0,3.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,512707.4861,4241317.551,497.2643,7487.511,1.9404008351855584,0
M13,MarW OSS,M13,turbine,38.25207939,-74.68624833,3.0,3.0,3.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,527452.0303,4233830.889,15241.8085,0.849,1.4719347943025187,0
I06,MomW OSS 1,I06,turbine,38.37029439,-74.73239743,3.0,3.0,3.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,523376.1798,4246935.137,11165.958,13105.097,1.9403873519658472,0
L11,MomW OSS 2,L11,turbine,38.28585137,-74.69709139,3.0,3.0,3.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,526491.0341,4237574.984,14280.8123,3744.944,1.9403848800205008,0
C09,FD OSS,C09,turbine,38.31986215,-74.83833127,4.0,4.0,3.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,514132.2141,4241317.721,1921.9923,7487.681,1.471938530102814,0
N13,MarW OSS,N13,turbine,38.25203626,-74.66996523,3.0,4.0,3.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,528876.7583,4233831.059,16666.5365,1.019,1.4719368067225047,0
J06,MomW OSS 1,J06,turbine,38.37025756,-74.7160878,3.0,4.0,3.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,524800.9078,4246935.306,12590.686,13105.266,1.940397379379176,0
C06,FD OSS,C06,turbine,38.37046773,-74.83025576,5.0,0.0,4.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,514827.8119,4246934.118,2617.5901,13104.078,1.940405923247112,0
H06,MomW OSS 1,H06,turbine,38.37032895,-74.74870709,4.0,0.0,4.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,521951.4519,4246934.967,9741.2301,13104.927,2.2718789733918485,0
K10,MomW OSS 2,K10,turbine,38.30275654,-74.71066388,4.0,0.0,4.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,525298.1721,4239446.947,13087.9503,5616.907,1.4719368067225047,0
C07,FD OSS,C07,turbine,38.35359931,-74.83294885,5.0,1.0,4.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,514595.946,4245061.986,2385.7242,11231.946,2.271879856770398,0
H07,MomW OSS 1,H07,turbine,38.35346247,-74.7514191,4.0,1.0,4.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,521719.5859,4245062.834,9509.3641,11232.794,1.940417425658893,0
K11,MomW OSS 2,K11,turbine,38.28589077,-74.71338208,4.0,1.0,4.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,525066.3062,4237574.814,12856.0844,3744.774,2.271908494016836,0
C08,FD OSS,C08,turbine,38.33673079,-74.83564069,5.0,2.0,4.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,514364.08,4243189.853,2153.8582,9359.813,2.2718954772321167,0
I07,MomW OSS 1,I07,turbine,38.3534283,-74.73511322,4.0,2.0,4.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,523144.3139,4245063.004,10934.0921,11232.964,1.940405994181762,0
K12,MomW OSS 2,K12,turbine,38.26902488,-74.716099,4.0,2.0,4.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,524834.4402,4235702.682,12624.2184,1872.642,1.4719370449180913,0
D09,FD OSS,D09,turbine,38.31984008,-74.82203283,5.0,3.0,4.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,515556.9421,4241317.891,3346.7203,7487.851,1.94037967579879,0
I08,MomW OSS 1,I08,turbine,38.3365621,-74.73782773,4.0,3.0,4.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,522912.448,4243190.872,10702.2262,9360.832,1.9403848800205008,0
K13,MomW OSS 2,K13,turbine,38.25215888,-74.71881465,4.0,3.0,4.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,524602.5743,4233830.55,12392.3525,0.51,1.9404217533188093,0
D10,FD OSS,D10,turbine,38.30297171,-74.82472591,5.0,4.0,4.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,515325.0761,4239445.758,3114.8543,5615.718,1.9404079696846808,0
H08,MomW OSS 1,H08,turbine,38.33659588,-74.75412983,4.0,4.0,4.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,521487.72,4243190.702,9277.4982,9360.662,1.9404079696846808,0
C05,FD OSS,C05,turbine,38.38733603,-74.82756139,6.0,0.0,5.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,515059.6778,4248806.25,2849.456,14976.21,1.4719347943025187,0
J08,MomW OSS 2,J08,turbine,38.33652605,-74.72152566,5.0,0.0,5.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,524337.176,4243191.042,12126.9542,9361.002,2.271879856770398,0
D06,FD OSS,D06,turbine,38.37044451,-74.81394598,6.0,1.0,5.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,516252.5399,4246934.288,4042.3181,13104.248,1.4719355301599333,0
J07,MomW OSS 2,J07,turbine,38.35339186,-74.71880737,5.0,1.0,5.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,524569.0419,4245063.174,12358.8201,11233.134,1.940416532898271,0
D07,FD OSS,D07,turbine,38.35357648,-74.81664286,6.0,2.0,5.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,516020.674,4245062.155,3810.4522,11232.115,1.4719368067225047,0
K07,MomW OSS 2,K07,turbine,38.35335316,-74.70250156,5.0,2.0,5.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,525993.7699,4245063.344,13783.5481,11233.304,1.4719359042342404,0
D08,FD OSS,D08,turbine,38.33670834,-74.81933848,6.0,3.0,5.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,515788.808,4243190.023,3578.5862,9359.983,1.940405923247112,0
K08,MomW OSS 2,K08,turbine,38.33648774,-74.70522362,5.0,3.0,5.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,525761.904,4243191.212,13551.6822,9361.172,1.4719347943025187,0
E09,FD OSS,E09,turbine,38.31981575,-74.80573441,6.0,4.0,5.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,516981.6701,4241318.06,4771.4483,7488.02,1.4719386839459316,0
L08,MomW OSS 2,L08,turbine,38.33644716,-74.68892161,5.0,4.0,5.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,527186.632,4243191.381,14976.4102,9361.341,1.4719368067225047,0
E10,FD OSS,E10,turbine,38.30294776,-74.80843127,6.0,5.0,5.0,5.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,516749.8041,4239445.928,4539.5823,5615.888,1.471938624714246,0
C04,FD OSS,C04,turbine,38.40420422,-74.82486576,7.0,0.0,6.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,515291.5438,4250678.383,3081.322,16848.343,1.940412890648692,0
C03,FD OSS,C03,turbine,38.42107229,-74.82216886,7.0,1.0,6.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,515523.4097,4252550.515,3313.1879,18720.475,1.4719413837320028,0
C02,FD OSS,C02,turbine,38.43794025,-74.81947069,7.0,2.0,6.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,515755.2756,4254422.647,3545.0538,20592.607,1.9404217533188093,0
D02,FD OSS,D02,turbine,38.43791549,-74.80314575,7.0,3.0,6.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,517180.0036,4254422.817,4969.7818,20592.777,1.4719430226686017,0
E02,FD OSS,E02,turbine,38.43788846,-74.78682084,7.0,4.0,6.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,518604.7316,4254422.987,6394.5098,20592.947,1.471941176986796,0
FD OSS,FD OSS,FD OSS,substation,38.38735736,-74.84387497,,,,,,offshore_substation_core_wind.yaml,export_core_wind.yaml,513634.9498,4248806.08,1424.728,14976.04,0.0,0
MarW OSS,MarW OSS,MarW OSS,substation,38.28580971,-74.68080072,,,,,,offshore_substation_core_wind.yaml,export_core_wind.yaml,527915.7621,4237575.154,15705.5403,3745.114,0.0,0
MomW OSS 1,MomW OSS 1,MomW OSS 1,substation,38.38725841,-74.77862077,,,,,,offshore_substation_core_wind.yaml,export_core_wind.yaml,519333.8618,4248806.76,7123.64,14976.72,0.0,0
MomW OSS 2,MomW OSS 2,MomW OSS 2,substation,38.31966012,-74.72424266,,,,,,offshore_substation_core_wind.yaml,export_core_wind.yaml,524105.31,4241318.909,11895.0882,7488.869,0.0,0
